Frame,Timestamp,Time_sec,X,Y,Width,Height,dT,dX,dY,Velocity,Tracking_Mode,Is_Lost,Continuous_Count,Total_Loss_Count,Error_X,Error_Y,Servo_X,Servo_Y,Servo_Offset,Chassis_Linear_X,Chassis_Angular_Z,Chassis_Compensation,Frame_Time_ms,FPS,CSRT_Active
10,2026-03-11 17:37:39.695,7.0935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,1,0,0,0.0,0.0,1500,1500,0.0,0.0,0.0,0.0,693.42,1.44,0
20,2026-03-11 17:37:46.138,13.5369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,1,0,0,0.0,0.0,1500,1500,0.0,0.0,0.0,0.0,464.91,2.15,0
30,2026-03-11 17:37:51.129,18.5278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,1,0,0,0.0,0.0,1500,1500,0.0,0.0,0.0,0.0,481.8,2.08,0
40,2026-03-11 17:37:56.475,23.8731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,1,0,0,0.0,0.0,1500,1500,0.0,0.0,0.0,0.0,484.23,2.07,0
50,2026-03-11 17:38:02.070,29.4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,1,0,0,0.0,0.0,1500,1500,0.0,0.0,0.0,0.0,473.58,2.11,0
60,2026-03-11 17:38:06.998,34.3967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,1,0,0,0.0,0.0,1500,1500,0.0,0.0,0.0,0.0,481.6,2.08,0
70,2026-03-11 17:38:12.401,39.7996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,1,0,0,0.0,0.0,1500,1500,0.0,0.0,0.0,0.0,482.01,2.07,0
80,2026-03-11 17:38:18.576,45.9744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,1,0,0,0.0,0.0,1500,1500,0.0,0.0,0.0,0.0,691.49,1.45,0
90,2026-03-11 17:38:20.351,47.749,430.63,292.13,446.97,446.97,0.0651,-34.88,-20.7,622.92,LAB,0,9,0,110.63,52.13,1036,1756,-464,0.0,0.0,0.0,20.72,48.26,0
100,2026-03-11 17:38:21.108,48.506,449.36,133.31,39.32,39.32,0.0798,-32.38,27.93,536.13,LAB,0,19,0,129.36,-106.69,800,1512,-700,0.0,0.0,0.0,4.46,223.99,0
110,2026-03-11 17:38:22.037,49.4353,425.88,252.43,236.35,236.35,0.0918,-10.64,4.8,127.15,LAB,0,29,0,105.88,12.43,800,1495,-700,0.0,0.0,0.0,5.62,178.09,0
120,2026-03-11 17:38:23.427,50.8252,431.88,265.66,249.46,249.46,0.5553,-0.43,7.08,12.78,LAB,0,39,0,111.88,25.66,800,1536,-700,0.0,0.0,0.0,463.58,2.16,0
130,2026-03-11 17:38:24.268,51.6663,437.45,255.76,251.67,251.67,0.0884,1.73,1.67,27.19,LAB,0,49,0,117.45,15.76,800,1526,-700,0.0,0.0,0.0,4.4,227.2,0
140,2026-03-11 17:38:25.200,52.5982,433.91,248.8,249.41,249.41,0.096,1.44,2.15,27.01,LAB,0,59,0,113.91,8.8,800,1529,-700,0.0,0.0,0.0,4.43,225.72,0
150,2026-03-11 17:38:26.128,53.5261,445.67,246.45,215.52,215.52,0.0916,2.45,-0.74,27.95,LAB,0,69,0,125.67,6.45,800,1542,-700,0.0,0.0,0.0,4.34,230.46,0
160,2026-03-11 17:38:27.074,54.472,448.63,246.25,189.03,189.03,0.1009,-2.43,-5.39,58.64,LAB,0,79,0,128.63,6.25,800,1542,-700,0.0,0.0,0.0,17.47,57.23,0
170,2026-03-11 17:38:27.989,55.3862,440.23,214.3,151.88,151.88,0.0915,-5.48,-1.48,62.07,LAB,0,89,0,120.23,-25.7,800,1505,-700,0.0,0.0,0.0,4.37,228.71,0
180,2026-03-11 17:38:29.376,56.7742,426.29,262.6,156.55,156.55,0.5375,-4.5,-3.37,10.46,LAB,0,99,0,106.29,22.6,800,1506,-700,0.0,0.0,0.0,459.98,2.17,0
190,2026-03-11 17:38:30.357,57.7552,433.95,208.98,144.46,144.46,0.119,1.38,-2.8,26.26,LAB,0,109,0,113.95,-31.02,800,1512,-700,0.0,0.0,0.0,5.05,197.88,0
200,2026-03-11 17:38:31.552,58.9506,445.28,234.4,137.01,137.01,0.1201,4.61,2.65,44.29,LAB,0,119,0,125.28,-5.6,800,1491,-700,0.0,0.0,0.0,4.46,224.08,0
210,2026-03-11 17:38:32.752,60.1505,438.04,222.99,138.98,138.98,0.116,-0.24,-7.01,60.51,LAB,0,129,0,118.04,-17.01,800,1485,-700,0.0,0.0,0.0,11.55,86.56,0
220,2026-03-11 17:38:34.301,61.6992,298.83,302.81,76.29,76.29,0.1198,9.86,-21.85,200.06,LAB,0,139,0,-21.17,62.81,840,1596,-660,0.0,0.0,0.0,5.08,196.84,0
230,2026-03-11 17:38:35.505,62.9038,317.54,241.11,75.0,75.0,0.1294,0.0,0.1,0.77,LAB,0,149,0,-2.46,1.11,839,1622,-661,0.0,0.0,0.0,13.49,74.12,0
240,2026-03-11 17:38:37.152,64.5502,318.18,233.33,76.66,76.66,0.5765,0.81,0.19,1.44,YOLO,0,159,0,-1.82,-6.67,839,1632,-661,0.0,0.0,0.0,453.48,2.21,0
250,2026-03-11 17:38:38.128,65.5266,325.71,205.01,57.16,57.16,0.1201,-7.28,-9.2,97.66,LAB,0,169,0,5.71,-34.99,835,1614,-665,0.0,0.0,0.0,4.18,239.36,0
260,2026-03-11 17:38:39.324,66.7225,216.1,242.06,72.31,72.31,0.1196,-6.39,2.73,58.08,LAB,0,179,0,-103.9,2.06,1036,1576,-464,0.0,0.0,0.0,4.13,242.26,0
270,2026-03-11 17:38:40.521,67.9196,222.41,248.88,70.63,70.63,0.12,-2.51,-1.57,24.67,LAB,0,189,0,-97.59,8.88,1280,1576,-220,0.0,0.0,0.0,5.15,194.27,0
280,2026-03-11 17:38:41.493,68.8912,253.76,217.08,50.5,50.5,0.0848,2.65,-0.39,31.63,LAB,0,199,0,-66.24,-22.92,1496,1539,-4,0.0,0.0,0.0,10.21,97.96,0
290,2026-03-11 17:38:42.288,69.6862,304.15,238.95,44.52,44.52,0.0839,10.22,-0.62,121.93,LAB,0,209,0,-15.85,-1.05,1582,1526,82,0.0,0.0,0.0,9.25,108.08,0
300,2026-03-11 17:38:43.519,70.9177,330.23,267.34,50.99,50.99,0.5236,-2.82,6.74,13.94,YOLO,0,219,0,10.23,27.34,1587,1534,87,0.0,0.0,0.0,449.72,2.22,0
310,2026-03-11 17:38:44.103,71.501,323.17,249.03,48.48,48.48,0.0662,0.13,-0.84,12.8,LAB,0,229,0,3.17,9.03,1587,1563,87,0.0,0.0,0.0,10.33,96.76,0
320,2026-03-11 17:38:44.758,72.1562,323.4,238.84,49.35,49.35,0.0642,-0.01,-0.06,0.88,LAB,0,239,0,3.4,-1.16,1587,1563,87,0.0,0.0,0.0,5.13,194.78,0
330,2026-03-11 17:38:45.427,72.825,323.04,239.29,49.46,49.46,0.0541,0.36,-0.68,14.31,LAB,0,249,0,3.04,-0.71,1587,1563,87,0.0,0.0,0.0,6.33,157.94,0
340,2026-03-11 17:38:46.108,73.506,322.49,240.2,49.67,49.67,0.0849,-0.46,0.84,11.25,LAB,0,259,0,2.49,0.2,1587,1563,87,0.0,0.0,0.0,5.65,176.89,0
350,2026-03-11 17:38:46.764,74.1624,322.22,240.69,49.85,49.85,0.0686,-0.15,0.23,3.92,LAB,0,269,0,2.22,0.69,1587,1563,87,0.0,0.0,0.0,4.93,202.66,0
360,2026-03-11 17:38:47.884,75.2827,323.07,243.84,53.85,53.85,0.5258,0.89,3.14,6.21,YOLO,0,279,0,3.07,3.84,1587,1563,87,0.0,0.0,0.0,467.64,2.14,0
370,2026-03-11 17:38:48.502,75.9009,323.05,238.98,49.39,49.39,0.0634,0.02,-0.05,0.8,LAB,0,289,0,3.05,-1.02,1587,1563,87,0.0,0.0,0.0,10.8,92.61,0
380,2026-03-11 17:38:49.171,76.5697,322.81,239.42,49.5,49.5,0.0587,0.38,-0.73,14.08,LAB,0,299,0,2.81,-0.58,1587,1563,87,0.0,0.0,0.0,24.6,40.65,0
390,2026-03-11 17:38:49.815,77.2131,322.79,238.88,49.9,49.9,0.0628,-0.2,-0.16,4.08,LAB,0,309,0,2.79,-1.12,1587,1563,87,0.0,0.0,0.0,5.19,192.58,0
400,2026-03-11 17:38:50.484,77.8822,322.93,239.17,49.45,49.45,0.0669,0.16,-0.32,5.4,LAB,0,319,0,2.93,-0.83,1587,1563,87,0.0,0.0,0.0,9.46,105.71,0
410,2026-03-11 17:38:51.146,78.544,322.74,239.5,49.51,49.51,0.0771,0.46,-0.85,12.47,LAB,0,329,0,2.74,-0.5,1587,1563,87,0.0,0.0,0.0,9.24,108.27,0
420,2026-03-11 17:38:52.296,79.6942,323.36,243.31,53.69,53.69,0.5451,0.57,3.91,7.25,YOLO,0,339,0,3.36,3.31,1587,1563,87,0.0,0.0,0.0,488.88,2.05,0
430,2026-03-11 17:38:52.879,80.2778,322.82,239.37,49.5,49.5,0.0688,0.32,-0.64,10.46,LAB,0,349,0,2.82,-0.63,1587,1563,87,0.0,0.0,0.0,3.8,262.92,0
440,2026-03-11 17:38:53.556,80.9542,322.47,240.05,49.69,49.69,0.0819,-0.4,0.81,10.99,LAB,0,359,0,2.47,0.05,1587,1563,87,0.0,0.0,0.0,14.85,67.33,0
450,2026-03-11 17:38:54.200,81.5982,322.75,239.47,49.5,49.5,0.0713,0.43,-0.8,12.79,LAB,0,369,0,2.75,-0.53,1587,1563,87,0.0,0.0,0.0,11.08,90.23,0
460,2026-03-11 17:38:54.872,82.2705,322.03,240.81,49.81,49.81,0.06,0.01,-0.05,0.81,LAB,0,379,0,2.03,0.81,1587,1563,87,0.0,0.0,0.0,19.37,51.62,0
470,2026-03-11 17:38:55.559,82.9577,322.18,240.58,49.81,49.81,0.0708,-0.27,0.48,7.74,LAB,0,389,0,2.18,0.58,1587,1563,87,0.0,0.0,0.0,27.55,36.29,0
480,2026-03-11 17:38:56.781,84.179,323.03,243.69,53.87,53.87,0.6553,0.79,3.18,5.0,YOLO,0,399,0,3.03,3.69,1587,1563,87,0.0,0.0,0.0,599.88,1.67,0
490,2026-03-11 17:38:57.400,84.7982,322.34,240.44,49.89,49.89,0.072,0.21,-0.3,5.06,LAB,0,409,0,2.34,0.44,1587,1563,87,0.0,0.0,0.0,9.59,104.25,0
500,2026-03-11 17:38:58.048,85.4467,322.04,240.93,49.98,49.98,0.0668,-0.08,0.13,2.31,LAB,0,419,0,2.04,0.93,1587,1563,87,0.0,0.0,0.0,4.3,232.64,0
510,2026-03-11 17:38:58.723,86.1217,322.07,240.86,49.94,49.94,0.0633,-0.12,0.24,4.21,LAB,0,429,0,2.07,0.86,1587,1563,87,0.0,0.0,0.0,3.98,251.41,0
520,2026-03-11 17:38:59.399,86.7977,322.7,239.61,49.57,49.57,0.0581,0.52,-1.05,20.12,LAB,0,439,0,2.7,-0.39,1587,1563,87,0.0,0.0,0.0,15.58,64.2,0
530,2026-03-11 17:39:00.060,87.4587,322.23,240.48,49.81,49.81,0.0586,-0.01,0.1,1.71,LAB,0,449,0,2.23,0.48,1587,1563,87,0.0,0.0,0.0,8.59,116.41,0
540,2026-03-11 17:39:01.526,88.9242,322.97,244.0,54.12,54.12,0.867,0.96,3.02,3.66,YOLO,0,459,0,2.97,4.0,1587,1563,87,0.0,0.0,0.0,810.55,1.23,0
550,2026-03-11 17:39:02.114,89.5122,322.9,239.62,49.3,49.3,0.0661,0.51,-0.8,14.36,LAB,0,469,0,2.9,-0.38,1587,1563,87,0.0,0.0,0.0,6.01,166.38,0
560,2026-03-11 17:39:02.788,90.1862,322.38,238.47,52.29,52.29,0.08,-0.63,0.83,13.0,LAB,0,479,0,2.38,-1.53,1587,1563,87,0.0,0.0,0.0,9.82,101.87,0
570,2026-03-11 17:39:03.441,90.8399,379.68,245.42,59.99,59.99,0.0726,7.49,-0.48,103.28,LAB,0,489,0,59.68,5.42,1531,1563,31,0.629,-0.278,0.0,12.81,78.06,0
580,2026-03-11 17:39:04.104,91.5019,335.89,260.12,75.68,75.68,0.0676,7.01,-4.55,123.61,LAB,0,499,0,15.89,20.12,1506,1591,6,0.617,-0.136,0.0,7.48,133.67,0
590,2026-03-11 17:39:04.768,92.1667,467.82,166.92,103.75,103.75,0.0652,-2.34,-10.95,171.79,LAB,0,509,0,147.82,-73.08,1244,1533,-256,0.665,-3.127,-2.0,10.22,97.88,0
600,2026-03-11 17:39:05.903,93.3011,521.84,278.88,102.9,102.9,0.5427,-56.5,53.67,143.59,LAB,0,519,0,201.84,38.88,800,1448,-700,0.466,-3.785,-2.0,485.09,2.06,0
610,2026-03-11 17:39:07.208,94.6062,151.61,254.51,87.22,87.22,0.1359,-84.94,8.85,628.6,LAB,0,529,0,-168.39,14.51,876,1479,-624,0.455,-1.217,-2.0,10.36,96.49,0
620,2026-03-11 17:39:08.424,95.8221,264.28,225.95,79.71,79.71,0.1201,-10.69,-4.24,95.79,LAB,0,539,0,-55.72,-14.05,1196,1496,-304,0.518,-1.491,-2.0,4.12,242.53,0
630,2026-03-11 17:39:09.611,97.0097,354.12,261.64,76.46,76.46,0.12,9.98,-7.71,105.07,LAB,0,549,0,34.12,21.64,1334,1523,-166,0.428,-2.002,-1.992,6.02,166.06,0
640,2026-03-11 17:39:10.806,98.2042,578.29,332.06,210.72,210.72,0.1202,-27.35,-26.77,318.3,LAB,0,556,0,258.29,92.06,1040,1630,-460,0.231,-3.861,-2.0,4.32,231.38,0
650,2026-03-11 17:39:12.003,99.4016,267.04,122.62,132.81,132.81,0.1201,49.94,-21.9,454.16,LAB,0,566,0,-52.96,-117.38,1109,1564,-391,0.685,-1.349,-2.0,5.65,176.92,0
660,2026-03-11 17:39:13.645,101.0435,404.37,290.56,191.0,191.0,0.566,11.45,-2.12,20.58,YOLO,0,576,0,84.37,50.56,1122,1556,-378,0.351,-2.534,-2.0,451.46,2.22,0
670,2026-03-11 17:39:14.632,102.0302,436.51,239.52,198.37,198.37,0.12,58.62,-11.19,497.26,LAB,0,586,0,116.51,-0.48,1258,1623,-242,0.468,-2.506,-2.0,6.13,163.24,0
680,2026-03-11 17:39:15.724,103.1228,212.93,129.75,56.05,56.05,0.0821,9.12,-1.85,113.31,LAB,0,596,0,-107.07,-110.25,1224,1491,-276,0.693,-1.18,-2.0,6.19,161.59,0
690,2026-03-11 17:39:16.652,104.0502,384.04,312.31,30.35,30.35,0.2654,47.41,37.53,227.83,LAB,0,604,0,64.04,72.31,1260,1485,-240,0.358,-2.246,-2.0,6.03,165.87,0
700,2026-03-11 17:39:17.594,104.9927,249.07,276.02,115.23,115.23,0.0891,-34.43,19.13,441.87,LAB,0,614,0,-70.93,36.02,1221,1642,-279,0.404,-1.601,-2.0,5.96,167.85,0
710,2026-03-11 17:39:18.514,105.912,304.63,127.23,142.84,142.84,0.0934,-25.65,0.46,274.74,LAB,0,624,0,-15.37,-112.77,1044,1557,-456,0.691,-2.169,-2.0,7.6,131.54,0
720,2026-03-11 17:39:19.908,107.3063,333.39,269.17,131.15,131.15,0.5577,-42.83,3.6,77.08,LAB,0,634,0,13.39,29.17,843,1498,-657,0.429,-2.431,-2.0,470.03,2.13,0
730,2026-03-11 17:39:20.744,108.1423,330.85,220.78,82.13,82.13,0.0878,20.78,-2.23,238.08,LAB,0,644,0,10.85,-19.22,1280,1522,-220,0.534,-1.773,-2.0,5.97,167.56,0
740,2026-03-11 17:39:21.685,109.0835,396.15,296.13,53.49,53.49,0.102,46.49,16.98,485.11,LAB,0,654,0,76.15,56.13,1291,1536,-209,0.374,-2.33,-2.0,14.94,66.95,0
